"62","116.293114","39.892078","北京市丰台区水衙沟路","岳各庄,丽泽桥,青塔"
"63","116.293114","39.893078","北京市丰台区水衙沟路","岳各庄,青塔,丽泽桥"
"64","116.293114","39.894077","北京市丰台区水衙沟路","岳各庄,青塔,丽泽桥"
"65","116.293114","39.895077","北京市丰台区靛厂路147号","岳各庄,青塔,丽泽桥"
"66","116.293114","39.896076","北京市丰台区靛厂路","岳各庄,青塔,丽泽桥"
"67","116.293114","39.897079","北京市丰台区靛厂路","岳各庄,青塔,丽泽桥"
"68","116.293114","39.898079","北京市丰台区","岳各庄,青塔,丽泽桥"
"69","116.293114","39.899078","北京市丰台区","岳各庄,青塔,丽泽桥"
"70","116.293114","39.900078","北京市丰台区","岳各庄,青塔,丽泽桥"
"71","116.293114","39.901077","北京市丰台区","岳各庄,青塔,丽泽桥"
"72","116.293114","39.902077","北京市丰台区岳家楼桥","青塔,岳各庄,丽泽桥"
"73","116.293114","39.903076","北京市海淀区岳家楼桥","五棵松,万寿路,公主坟"
"74","116.293114","39.904079","北京市海淀区莲花池西路","五棵松,万寿路,公主坟"
"75","116.293114","39.905079","北京市海淀区太平南街","万寿路,五棵松,公主坟"
"76","116.293114","39.906078","北京市海淀区太平路甲23-1号","万寿路,五棵松,公主坟"
"77","116.293114","39.907078","北京市海淀区太平路9号","万寿路,五棵松,公主坟"
"78","116.293114","39.908077","北京市海淀区太平路","万寿路,五棵松,公主坟"
"79","116.293114","39.909077","北京市海淀区","万寿路,五棵松,公主坟"
"80","116.293114","39.910076","北京市海淀区","万寿路,五棵松,公主坟"
"81","116.293114","39.911079","北京市海淀区","万寿路,五棵松,公主坟"
"82","116.293114","39.912079","北京市海淀区复兴路辅路","万寿路,五棵松,公主坟"
"83","116.293114","39.913078","北京市海淀区复兴路22号-2西","万寿路,五棵松,公主坟"
"84","116.293114","39.914078","北京市海淀区复兴路65号-22号楼-1层","万寿路,五棵松,公主坟"
"85","116.293114","39.915077","北京市海淀区万寿路西街12号院","万寿路,五棵松,公主坟"
"86","116.293114","39.916077","北京市海淀区万寿路西街10号院","万寿路,五棵松,公主坟"
"87","116.293114","39.917076","北京市海淀区万寿路西街11号","万寿路,五棵松,公主坟"
"88","116.293114","39.918079","北京市海淀区玉渊潭南路","万寿路,五棵松,公主坟"
"89","116.293114","39.919079","北京市海淀区万寿路11号院-7号","万寿路,五棵松,公主坟"
"90","116.293114","39.920078","北京市海淀区万寿路6号","万寿路,五棵松,公主坟"
"91","116.293114","39.921078","北京市海淀区万寿庄路","万寿路,五棵松,公主坟"
"92","116.293114","39.922077","北京市海淀区万寿路5号","万寿路,五棵松,公主坟"
"93","116.293114","39.923077","北京市海淀区万寿路4号院","万寿路,五棵松,公主坟"
"94","116.293114","39.924080","北京市海淀区万寿路丙1号","五棵松,万寿路,公主坟"
"95","116.293114","39.925079","北京市海淀区万寿路1号","定慧寺,五棵松,八里庄"
"96","116.293114","39.926079","北京市海淀区万寿路1号-北门","定慧寺,八里庄,五棵松"
"97","116.293114","39.927078","北京市海淀区定慧东街","定慧寺,八里庄,五棵松"
"98","116.293114","39.928078","北京市海淀区定慧东街","定慧寺,八里庄,五棵松"
"99","116.293114","39.929077","北京市海淀区阜成路58","定慧寺,八里庄,航天桥"
"100","116.293114","39.930077","北京市海淀区阜成路58号","八里庄,定慧寺,航天桥"
"101","116.293114","39.931080","北京市海淀区阜成路101号","八里庄,定慧寺,航天桥"
"102","116.293114","39.932079","北京市海淀区恩济东街19号","八里庄,定慧寺,航天桥"
"103","116.293114","39.933079","北京市海淀区西八里庄路","八里庄,定慧寺,航天桥"
"104","116.293114","39.934078","北京市海淀区恩济路96号1号楼","八里庄,定慧寺,航天桥"
"105","116.293114","39.935078","北京市海淀区西八里庄路","八里庄,定慧寺,航天桥"
"106","116.293114","39.936077","北京市海淀区恩济东街","八里庄,定慧寺,航天桥"
"107","116.293114","39.937077","北京市海淀区玲珑路辅路","八里庄,定慧寺,航天桥"
"108","116.293114","39.938080","北京市海淀区玲珑路63号","八里庄,航天桥,定慧寺"
"109","116.293114","39.939079","北京市海淀区玲珑路辅路","八里庄,航天桥,定慧寺"
"110","116.293114","39.940079","北京市海淀区徐庄主路","八里庄,航天桥,紫竹桥"
"111","116.293114","39.941078","北京市海淀区徐庄主路","八里庄,紫竹桥,航天桥"
"112","116.293114","39.942078","北京市海淀区徐庄主路","八里庄,紫竹桥,四季青"
"113","116.293114","39.943077","北京市海淀区彰化南路5号","八里庄,紫竹桥,四季青"
"114","116.293114","39.944077","北京市海淀区彰化南路","八里庄,紫竹桥,四季青"
"115","116.293114","39.945080","北京市海淀区五路居路","四季青,紫竹桥,八里庄"
"116","116.293114","39.946079","北京市海淀区五福路","四季青,紫竹桥,八里庄"
"117","116.293114","39.947079","北京市海淀区五福路","四季青,紫竹桥,世纪城"
"118","116.293114","39.948078","北京市海淀区彰化路","四季青,紫竹桥,世纪城"
"119","116.293114","39.949078","北京市海淀区曙光花园中路11号","四季青,紫竹桥,世纪城"
"120","116.293114","39.950077","北京市海淀区曙光花园中路","四季青,紫竹桥,世纪城"
"121","116.293114","39.951077","北京市海淀区曙光花园中路","四季青,紫竹桥,世纪城"
"122","116.293114","39.952080","北京市海淀区紫竹院路辅路","四季青,紫竹桥,世纪城"
"123","116.293114","39.953079","北京市海淀区紫竹院路辅路","四季青,紫竹桥,世纪城"
"124","116.293114","39.954079","北京市海淀区正福寺19号","四季青,紫竹桥,世纪城"
"125","116.293114","39.955078","北京市海淀区板井路53号","四季青,世纪城,紫竹桥"
"126","116.293114","39.956078","北京市海淀区板井路59号","四季青,世纪城,紫竹桥"
"127","116.293114","39.957077","北京市海淀区远大东路","世纪城,四季青,远大路"
"128","116.293114","39.958076","北京市海淀区远大东路","世纪城,四季青,远大路"
"129","116.293114","39.959080","北京市海淀区远大东路","世纪城,四季青,远大路"
"130","116.293114","39.960079","北京市海淀区远大南街","世纪城,四季青,远大路"
"131","116.293114","39.961079","北京市海淀区远大路三区7","世纪城,四季青,远大路"
"132","116.293114","39.962078","北京市海淀区远大南街","世纪城,四季青,远大路"
"133","116.293114","39.963078","北京市海淀区远大路20号","世纪城,四季青,远大路"
"134","116.293114","39.964077","北京市海淀区远大路","世纪城,四季青,远大路"
"135","116.293114","39.965076","北京市海淀区远大路1-j-1013号","远大路,世纪城,四季青"
"136","116.293114","39.966080","北京市海淀区西顶路","远大路,世纪城,四季青"
"137","116.293114","39.967079","北京市海淀区蓝靛厂东路","远大路,世纪城,四季青"
"138","116.293114","39.968079","北京市海淀区老营房路","远大路,世纪城,四季青"
"139","116.293114","39.969078","北京市海淀区蓝靛厂东路","世纪城,远大路,四季青"
"140","116.293114","39.970078","北京市海淀区蓝靛厂东路","世纪城,远大路,四季青"
"141","116.293114","39.971077","北京市海淀区蓝晴路","世纪城,远大路,四季青"
"142","116.293114","39.972076","北京市海淀区火器营路","世纪城,远大路,四季青"
"143","116.293114","39.973080","北京市海淀区蓝靛厂路","世纪城,远大路,万柳"
"144","116.293114","39.974079","北京市海淀区蓝靛厂路13号","世纪城,远大路,万柳"
"145","116.293114","39.975079","北京市海淀区蓝靛厂路13号","世纪城,万柳,远大路"
"146","116.293114","39.976078","北京市海淀区蓝靛厂北路","万柳,世纪城,苏州桥"
"147","116.293114","39.977077","北京市海淀区蓝靛厂北路","万柳,苏州桥,世纪城"
"148","116.293114","39.978077","北京市海淀区蓝靛厂北路","万柳,苏州桥,世纪城"
"149","116.293114","39.979076","北京市海淀区蓝靛厂北路17号","万柳,苏州桥,颐和园"
"150","116.293114","39.980080","北京市海淀区火器营桥","万柳,颐和园,苏州桥"
"151","116.293114","39.981079","北京市海淀区火器营桥","颐和园,万柳,苏州桥"
"152","116.293114","39.982079","北京市海淀区火器营桥","颐和园,万柳,苏州桥"
"153","116.293114","39.983078","北京市海淀区火器营桥","颐和园,万柳,苏州桥"
"154","116.293114","39.984077","北京市海淀区北四环西路辅路","颐和园,万柳,苏州桥"
"155","116.293114","39.985077","北京市海淀区北四环西路辅路","颐和园,万柳,苏州桥"
"156","116.293114","39.986076","北京市海淀区北四环西路辅路","颐和园,万柳,苏州桥"
"157","116.293114","39.987080","北京市海淀区","颐和园,万柳,苏州桥"
"158","116.293114","39.988079","北京市海淀区兴隆胡同3号","颐和园,万柳,苏州桥"
"159","116.293114","39.989079","北京市海淀区六郎庄大街65号","颐和园,万柳,苏州桥"
"160","116.293114","39.990078","北京市海淀区小狮子胡同26号","颐和园,万柳,苏州桥"
"161","116.293114","39.991077","北京市海淀区小狮子胡同1号","颐和园,西苑"
"162","116.293114","39.992077","北京市海淀区","颐和园,西苑"
"163","116.293114","39.993076","北京市海淀区","颐和园,西苑"
"164","116.293114","39.994080","北京市海淀区","颐和园,西苑"
"165","116.293114","39.995079","北京市海淀区新建宫门路","颐和园,西苑"
"166","116.293114","39.996078","北京市海淀区新建宫门路6号","颐和园,西苑"
